MetricX,MetricY,N,RCentered,PCentered,RDetrended,PDetrended,BatchValid,BatchSameDirection,BatchOppositeDirection,MedianBatchR,AbsRDetrended
A108,Fitted_P2P,80,-0.233511497002727,0.03710266237407,0.0314150208256495,0.782063856719375,8,4,4,0.149204821365465,0.0314150208256495
A6,A27,80,-0.0255089488459389,0.822286873557678,-0.0311326129620626,0.783975132006706,8,3,5,0.109723378335001,0.0311326129620626
A2,CrestFactor,80,-0.138439320816966,0.220704171425593,-0.0307057641400986,0.786866376055409,8,5,3,-0.0187389790495986,0.0307057641400986
Fitted_P2P_Extended,AbsApproachReturnErrorRaw,80,-0.126850208497462,0.262176105012096,-0.0300906010385123,0.791038223407264,8,5,3,-0.0783699453098716,0.0300906010385123
Residual_RMS_Extended,TrackingError_RMS_Deg,80,0.0769483760649351,0.497504103593787,0.030086574318203,0.791065550876249,8,5,3,0.0988424787472526,0.030086574318203
NL_RobustP2P,AnalysisStartRaw,80,-0.250991725215765,0.0247242045553494,-0.0297596596154854,0.793285005588708,8,4,4,-0.0234919485692399,0.0297596596154854
P99_AbsDeviation,AbsApproachReturnErrorRaw,80,0.0286000464629509,0.801170863989801,-0.0296164707306967,0.79425764686505,8,5,3,-0.0721043104708362,0.0296164707306967
AnalysisStartRaw,TimeSincePreviousRunMs,80,-0.00955999367564561,0.932926573360041,0.0294777436003979,0.7952002800193,8,4,4,-0.00116957066558622,0.0294777436003979
FitExplainedRatio_Extended,TrackingError_MaxAbs_Deg,80,-0.0872503771503475,0.441550159101787,-0.0294150170096761,0.795626595558153,8,4,4,-0.104498700339267,0.0294150170096761
TrackingError_RMS_Deg,ApproachReturnErrorRaw,80,-0.081452159049314,0.472597608265161,-0.0285294300253953,0.801651736609281,8,6,2,-0.115033300832016,0.0285294300253953
TrackingError_MaxAbs_Deg,BackoffObservedDeltaRaw,80,0.0121171602377219,0.915044959576997,0.0276389054224508,0.807722157253639,8,3,5,-0.0493628938633079,0.0276389054224508
TrackingError_MaxAbs_Deg,BackoffFeedforwardTargetErrorRaw,80,0.0121171602377219,0.915044959576997,0.0276389054224508,0.807722157253639,8,3,5,-0.0493628938633088,0.0276389054224508
TrackingError_MaxAbs_Deg,BackoffTargetErrorRaw,80,0.0121171602377219,0.915044959576997,0.0276389054224508,0.807722157253639,8,3,5,-0.0493628938633088,0.0276389054224508
A18,AbsClosureErrorDeg,80,0.0190463641749918,0.866827247432915,0.0273001658915729,0.810034241007818,8,4,4,0.0606310445343109,0.0273001658915729
FitExplainedRatio,ForwardFeedforwardTargetErrorRaw,80,-0.0411972998932896,0.716728424935471,-0.0261252088263311,0.818066455225154,8,7,1,-0.298682268467402,0.0261252088263311
FitExplainedRatio,ApproachTargetErrorRaw,80,-0.0411972998932896,0.716728424935471,-0.0261252088263311,0.818066455225154,8,7,1,-0.298682268467402,0.0261252088263311
FitExplainedRatio,ApproachObservedDeltaRaw,80,-0.0411972998932896,0.716728424935471,-0.026125208826331,0.818066455225154,8,7,1,-0.298682268467402,0.026125208826331
A12,TrackingError_RMS_Deg,80,-0.0328964819112443,0.772059022681508,0.0257950845459925,0.820326656028363,8,6,2,0.215407632291277,0.0257950845459925
Residual_RMS_Extended,CrestFactor,80,-0.116812251101703,0.302121475764232,0.0255444296179568,0.822043747610258,8,5,3,0.0945756562201471,0.0255444296179568
A36,P99_AbsDeviation,80,-0.0610730636498774,0.590466849633821,0.0254235388764663,0.82287219941444,8,4,4,0.0272588662224345,0.0254235388764663
A9,AbsApproachReturnErrorRaw,80,0.0626129664543275,0.5811160667323,0.0253089624233177,0.823657558816906,8,3,5,-0.159805600557367,0.0253089624233177
Fitted_P2P_Extended,ClosureErrorDeg,80,-0.0189744184787632,0.867325712807839,-0.0249513544643215,0.826109877869973,8,3,5,0.116193199534909,0.0249513544643215
ApproachReturnErrorRaw,MotorActiveDurationMs,80,0.0130904648787445,0.908249464574307,0.0235960382118659,0.835418961056184,8,5,3,0.0856848751662307,0.0235960382118659
A6,CrestFactor,80,-0.0709106817625748,0.531938289263394,-0.0231753981611638,0.838312823545065,8,2,6,0.173591490745865,0.0231753981611638
FitExplainedRatio_Extended,CrestFactor,80,0.112025173453625,0.322500563792621,-0.0229321754323574,0.839987095917154,8,5,3,-0.0803635126941761,0.0229321754323574
A108,Residual_RMS_Extended,80,0.104070749746663,0.358260389762333,-0.022493255836501,0.843010279299803,8,5,3,-0.0678020161761367,0.022493255836501
A2,A72,80,-0.0500738232709589,0.659139222320028,0.0220383094828568,0.846146247220856,8,3,5,-0.0744741132040325,0.0220383094828568
NL_RobustP2P,A27,80,-0.00456262371059919,0.96795977351937,-0.0216880579709965,0.848562180276777,8,5,3,-0.0539996074092484,0.0216880579709965
A72,AbsApproachReturnErrorRaw,80,-0.204724663823533,0.0685095858007176,-0.0216686460561488,0.848696119043487,8,6,2,-0.214629186536229,0.0216686460561488
Residual_RMS_H36,MotorActiveDurationMs,80,-0.0594351968315392,0.600486359047659,0.0215196571074871,0.849724258682378,8,3,5,-0.0391294219146448,0.0215196571074871
A45,BackoffObservedDeltaRaw,80,0.014262630392759,0.9000743220858,0.0214767733532155,0.850020236478091,8,5,3,0.0852358128517416,0.0214767733532155
A45,BackoffFeedforwardTargetErrorRaw,80,0.014262630392759,0.9000743220858,0.021476773353215,0.850020236478091,8,5,3,0.0852358128517414,0.021476773353215
A45,BackoffTargetErrorRaw,80,0.014262630392759,0.9000743220858,0.021476773353215,0.850020236478091,8,5,3,0.0852358128517414,0.021476773353215
Residual_RMS_Full,Fitted_P2P,80,-0.185369837870873,0.0997215964242696,-0.020038453347748,0.859959078659534,8,2,6,0.258423708313362,0.020038453347748
A18,A27,80,-0.0114851868102802,0.919460615087221,-0.0196262041023487,0.862811822269841,8,3,5,0.0699736214976368,0.0196262041023487
Residual_RMS_Extended,Fitted_P2P,80,-0.0316348008142159,0.78057732506909,-0.0179754738861035,0.87425201767083,8,3,5,0.192069509834277,0.0179754738861035
Residual_RMS_Full,FitExplainedRatio_Extended,80,-0.168878681910294,0.134262571503216,0.0179751338204024,0.874254377198224,8,5,3,0.0785399926341514,0.0179751338204024
A9,Fitted_P2P,80,-0.011820653222294,0.91711636903908,0.0176234781444428,0.876694904135053,8,4,4,0.0523116830333752,0.0176234781444428
MeanDC,A6,80,0.0673094228893496,0.553025874537751,0.0175297317525353,0.877345708934188,8,2,6,-0.134175224325325,0.0175297317525353
A2,A12,80,0.0925640438820835,0.414132411332518,-0.0172423111927487,0.879341540633095,8,4,4,0.0197181940107026,0.0172423111927487
TrackingError_MaxAbs_Deg,ClosureErrorDeg,80,-0.0412637288609307,0.716291029375316,-0.017171171352405,0.879835648144104,8,3,5,0.0307479206677486,0.017171171352405
NL_RobustP2P,FitExplainedRatio_Extended,80,-0.0258393190829463,0.820023718268289,0.0169748668898226,0.881199334104251,8,3,5,-0.0714674447769932,0.0169748668898226
A6,ShadowP2P,80,-0.0441465890492218,0.697398754383333,0.0168361170219775,0.882163408989645,8,4,4,0.12628102342186,0.0168361170219775
A108,AbsApproachReturnErrorRaw,80,-0.130814759856701,0.247433322093522,-0.0165000334806204,0.884499323221008,8,6,2,-0.166055449843079,0.0165000334806204
A27,Residual_RMS_H36,80,0.0214499383705107,0.850205458397626,0.0163698186311164,0.88540463400979,8,5,3,0.16700177830625,0.0163698186311164
CrestFactor,BackoffFeedforwardTargetErrorRaw,80,-0.0578310626978799,0.610371897435444,-0.016345748082014,0.885571999133158,8,5,3,-0.0322452710680556,0.016345748082014
CrestFactor,BackoffTargetErrorRaw,80,-0.0578310626978799,0.610371897435444,-0.016345748082014,0.885571999133158,8,5,3,-0.0322452710680556,0.016345748082014
CrestFactor,BackoffObservedDeltaRaw,80,-0.0578310626978799,0.610371897435444,-0.0163457480820137,0.885571999133158,8,5,3,-0.0322452710680565,0.0163457480820137
MeanDC,FitExplainedRatio,80,-0.161845197661336,0.151492523692558,0.015228867592728,0.893343174306843,8,3,5,-0.384082000766875,0.015228867592728
FitExplainedRatio,MotorActiveDurationMs,80,-0.00648307444555977,0.954485971685874,0.0150074459802034,0.894885027399217,8,5,3,0.0398459122898657,0.0150074459802034
Fitted_P2P,MotorActiveDurationMs,80,-0.110105364131253,0.330914749899592,-0.0149303407801077,0.895422035509257,8,5,3,-0.106348820021391,0.0149303407801077
MeanDC,A27,80,-0.0282659197053647,0.803446796599856,-0.0144873415395993,0.898508258454762,8,4,4,0.0613151311361698,0.0144873415395993
Residual_RMS_H6,TimeSincePreviousRunMs,80,0.0274245509961598,0.809185054192078,-0.0139179076763999,0.902477513569159,8,2,6,0.192644713743407,0.0139179076763999
A12,MotorActiveDurationMs,80,-0.101251885349904,0.37149805461147,0.0138872904113895,0.902691000719976,8,5,3,0.0944299942806106,0.0138872904113895
A18,TimeSincePreviousRunMs,80,-0.00632612368589575,0.955586704372875,0.0127033305833783,0.910951628368037,8,4,4,0.0406413982517929,0.0127033305833783
A9,ForwardFeedforwardTargetErrorRaw,80,0.0772466049487512,0.49583394765753,-0.0126891985107685,0.911050288307114,8,4,4,-0.0922466287688159,0.0126891985107685
A9,ApproachTargetErrorRaw,80,0.0772466049487512,0.49583394765753,-0.0126891985107685,0.911050288307114,8,4,4,-0.0922466287688159,0.0126891985107685
A9,ApproachObservedDeltaRaw,80,0.0772466049487513,0.495833947657522,-0.0126891985107682,0.911050288307114,8,4,4,-0.092246628768816,0.0126891985107682
BackoffObservedDeltaRaw,TimeSincePreviousRunMs,80,0.0678437005755789,0.549872131729182,-0.0126346753098592,0.911430942564342,8,4,4,0.0699155654941212,0.0126346753098592
BackoffFeedforwardTargetErrorRaw,TimeSincePreviousRunMs,80,0.0678437005755789,0.549872131729182,-0.0126346753098589,0.911430942564342,8,4,4,0.0699155654941224,0.0126346753098589
BackoffTargetErrorRaw,TimeSincePreviousRunMs,80,0.0678437005755789,0.549872131729182,-0.0126346753098589,0.911430942564342,8,4,4,0.0699155654941224,0.0126346753098589
A1,MotorActiveDurationMs,80,0.0248451837087028,0.826838271991123,0.0124577426600594,0.912666336435662,8,6,2,0.159739319781133,0.0124577426600594
A27,Fitted_P2P,80,0.0297497736121253,0.793352148277141,0.0120499195548576,0.915514656485692,8,3,5,-0.120272778418896,0.0120499195548576
A12,FitExplainedRatio,80,0.0639511710638706,0.573045676755136,0.0119819973065124,0.915989143708582,8,3,5,-0.125985409728097,0.0119819973065124
A36,Fitted_P2P,80,-0.157165231514014,0.163839501266159,-0.0119416311000313,0.916271145481511,8,3,5,0.240574797720335,0.0119416311000313
RMS_AC,TimeSincePreviousRunMs,80,0.0283086994244319,0.803155307256189,-0.011893931011107,0.916604395701329,8,2,6,0.198404631854483,0.011893931011107
TrackingError_MaxAbs_Deg,TimeSincePreviousRunMs,80,0.09279490318748,0.412964051597069,0.0118692377093865,0.916776917763256,8,2,6,-0.152543630305624,0.0118692377093865
A9,FitExplainedRatio_Extended,80,0.141737608202116,0.20979480138245,0.0107468679530948,0.924622392691841,8,4,4,0.0307413169894176,0.0107468679530948
A3,A45,80,-0.00183317484887123,0.987124003932768,0.0105365927403267,0.926093059934411,8,4,4,-0.00479647605181636,0.0105365927403267
Motor_Error_P2P_Deg,AnalysisStartRaw,80,-0.0887775718536288,0.433567465762385,0.00985590474254639,0.930855473138418,8,5,3,0.0631830029358693,0.00985590474254639
A108,ForwardFeedforwardTargetErrorRaw,80,-0.0360685345621807,0.750763490365808,-0.00965862600202752,0.932236189326182,8,4,4,0.00257665014820352,0.00965862600202752
A108,ApproachTargetErrorRaw,80,-0.0360685345621807,0.750763490365808,-0.00965862600202752,0.932236189326182,8,4,4,0.00257665014820352,0.00965862600202752
A108,ApproachObservedDeltaRaw,80,-0.0360685345621807,0.750763490365808,-0.00965862600202735,0.932236189326182,8,4,4,0.00257665014820404,0.00965862600202735
A1,TrackingError_MaxAbs_Deg,80,0.0134318655879813,0.905867379814053,0.00946723297639246,0.933575903678405,8,5,3,0.0983138630694313,0.00946723297639246
Motor_System_INL_Deg,AnalysisStartRaw,80,-0.0888835299445136,0.433016672571416,0.00936170474279993,0.934314660162365,8,5,3,0.0635556621001513,0.00936170474279993
Residual_RMS_H6,ClosureErrorDeg,80,-0.0196044459449153,0.862962436685149,-0.00918589711779149,0.935545534465444,8,4,4,-0.0175271097119232,0.00918589711779149
ShadowP2P,AnalysisStartRaw,80,-0.0802265464035845,0.479307960165619,0.0090746453384372,0.93632451496592,8,5,3,0.105623460830314,0.0090746453384372
A27,FitExplainedRatio_Extended,80,0.0274207357161803,0.809211098136171,0.00901371165816728,0.93675119553569,8,5,3,0.0944792890221689,0.00901371165816728
RMS_AC,ClosureErrorDeg,80,-0.00541762186869413,0.961959809435915,0.00831649559602646,0.941634603170152,8,4,4,-0.00428026812538417,0.00831649559602646
A45,MotorActiveDurationMs,80,0.00449630983549534,0.968425210887762,-0.00828655534589161,0.941844358735536,8,5,3,-0.150790961321985,0.00828655534589161
A45,Residual_RMS_Full,80,0.000568521132872632,0.996006623422957,0.00765335880345996,0.94628131448913,8,5,3,0.166370390418064,0.00765335880345996
A6,Motor_Error_P2P_Deg,80,-0.0555384814772821,0.624621469353193,0.00761697776597643,0.946536295838302,8,4,4,0.0801451180945174,0.00761697776597643
A6,Motor_System_INL_Deg,80,-0.0556325545387846,0.624033992129464,0.00737013432412694,0.948266471527344,8,4,4,0.0807597807746038,0.00737013432412694
A45,TrackingError_MaxAbs_Deg,80,0.0535089087137665,0.637352434376196,0.00664531447570651,0.953348233595151,8,4,4,-0.0932830217610504,0.00664531447570651
A9,FitExplainedRatio,80,-0.0134108866387808,0.906013734327302,-0.00653252519958757,0.954139179424799,8,4,4,-0.0473167083651789,0.00653252519958757
A27,ShadowP2P,80,-0.00302725167612286,0.978738517228563,-0.00618816663276953,0.956554298382436,8,3,5,0.0326190552228457,0.00618816663276953
CrestFactor,AbsApproachReturnErrorRaw,80,-0.0212936494256279,0.851284365482658,0.00493970460454014,0.965313362938605,8,4,4,0.0133912732134754,0.00493970460454014
A27,ClosureErrorDeg,80,-0.00221959565905572,0.984410140640833,-0.00486917078442827,0.965808352301438,8,4,4,-0.0375554085074832,0.00486917078442827
Fitted_P2P,AbsClosureErrorDeg,80,-0.0649326127998602,0.567160187234907,-0.00457949463074559,0.967841363249696,8,5,3,-0.127625946980746,0.00457949463074559
FitExplainedRatio_Extended,AbsClosureErrorDeg,80,0.0381536129052023,0.736864986617463,0.00434515589207637,0.969486154638279,8,4,4,0.0228669411848592,0.00434515589207637
Residual_RMS_Extended,BackoffObservedDeltaRaw,80,0.0885437216632068,0.434784474706471,-0.00421992335992159,0.970365197189448,8,3,5,0.110612768372254,0.00421992335992159
Residual_RMS_Extended,BackoffFeedforwardTargetErrorRaw,80,0.0885437216632068,0.434784474706471,-0.00421992335992149,0.970365197189448,8,3,5,0.110612768372254,0.00421992335992149
Residual_RMS_Extended,BackoffTargetErrorRaw,80,0.0885437216632068,0.434784474706471,-0.00421992335992149,0.970365197189448,8,3,5,0.110612768372254,0.00421992335992149
NL_RobustP2P,TimeSincePreviousRunMs,80,0.0569441709378623,0.615867621814871,-0.00379934124606559,0.973317634340686,8,4,4,-0.0160528734900766,0.00379934124606559
A12,Residual_RMS_H36,80,0.096170738801303,0.396099069263206,-0.00311186645680052,0.978144380832122,8,4,4,-0.0208814236711713,0.00311186645680052
Residual_RMS_H36,Residual_RMS_Extended,80,0.0497084581453653,0.661473715685582,0.00268420039634782,0.98114742252565,8,6,2,0.150036170653307,0.00268420039634782
TrackingError_MaxAbs_Deg,AbsClosureErrorDeg,80,-0.043569403057629,0.701166971957955,-0.00255963836539632,0.982022139672225,8,4,4,0.0251151600887525,0.00255963836539632
BackoffFeedforwardTargetErrorRaw,AbsApproachReturnErrorRaw,80,-0.0977486769354715,0.388358000383505,0.00246396448878467,0.982694008774184,8,4,4,0.252771181980271,0.00246396448878467
BackoffTargetErrorRaw,AbsApproachReturnErrorRaw,80,-0.0977486769354715,0.388358000383505,0.00246396448878467,0.982694008774184,8,4,4,0.252771181980271,0.00246396448878467
AbsApproachReturnErrorRaw,BackoffObservedDeltaRaw,80,-0.0977486769354715,0.388358000383505,0.00246396448878441,0.982694008774184,8,4,4,0.252771181980272,0.00246396448878441
A27,Motor_Error_P2P_Deg,80,0.00709872602789685,0.95016910310136,0.00231127071273514,0.983766324448359,8,3,5,-0.0200301159104895,0.00231127071273514
AbsClosureErrorDeg,ApproachObservedDeltaRaw,80,0.0191282559149227,0.866259935532209,-0.00225935998209226,0.984130882234818,8,3,5,0.0487187366518776,0.00225935998209226
AbsClosureErrorDeg,ForwardFeedforwardTargetErrorRaw,80,0.0191282559149227,0.866259935532209,-0.00225935998209171,0.984130882234818,8,3,5,0.0487187366518785,0.00225935998209171
AbsClosureErrorDeg,ApproachTargetErrorRaw,80,0.0191282559149227,0.866259935532209,-0.00225935998209171,0.984130882234818,8,3,5,0.0487187366518785,0.00225935998209171
A27,Motor_System_INL_Deg,80,0.00668997463056423,0.953035062301175,0.0018944971361867,0.98669332220965,8,3,5,-0.0200845437652108,0.0018944971361867
A12,BackoffFeedforwardTargetErrorRaw,80,0.213866501117241,0.0567960489818222,0.00166179362358122,0.98832767615627,8,3,5,-0.116036480824179,0.00166179362358122
A12,BackoffTargetErrorRaw,80,0.213866501117241,0.0567960489818222,0.00166179362358122,0.98832767615627,8,3,5,-0.116036480824179,0.00166179362358122
A12,BackoffObservedDeltaRaw,80,0.213866501117241,0.0567960489818222,0.00166179362358101,0.98832767615627,8,3,5,-0.116036480824178,0.00166179362358101
AbsApproachReturnErrorRaw,AnalysisStartRaw,80,-0.107158786759042,0.344097337431636,0.00140190044499898,0.990153048615145,8,5,3,0.219956763823643,0.00140190044499898
MeanDC,BackoffFeedforwardTargetErrorRaw,80,0.0576461891088535,0.611515725805239,0.00101808075535604,0.992848914710085,8,5,3,0.0598384198941652,0.00101808075535604
MeanDC,BackoffTargetErrorRaw,80,0.0576461891088535,0.611515725805239,0.00101808075535604,0.992848914710085,8,5,3,0.0598384198941652,0.00101808075535604
MeanDC,BackoffObservedDeltaRaw,80,0.0576461891088536,0.611515725805239,0.00101808075535581,0.992848914710085,8,5,3,0.0598384198941648,0.00101808075535581
A72,AbsClosureErrorDeg,80,0.065444815740158,0.564099940974587,-0.000397853881786857,0.997205409616056,8,5,3,-0.0758736620966009,0.000397853881786857
